frame_id,track_id,center_x,center_y,width,height,angle,confidence,detected
1,1,1265.0,875.0,259.0,177.0,1.7462456226348877,0.9512612819671631,True
1,2,1691.0,875.0,254.0,174.0,0.4685305953025818,0.9446791410446167,True
1,3,878.0,1092.0,297.0,153.0,-0.19809114933013916,0.9432306885719299,True
1,4,1701.0,1017.0,230.0,158.0,-0.4799509048461914,0.9401857256889343,True
1,5,1718.0,1155.0,252.0,168.0,1.7737668752670288,0.9400976896286011,True
1,6,903.0,959.0,278.0,153.0,-0.2670004069805145,0.9397771954536438,True
1,7,1459.0,1310.0,259.0,161.0,1.2817050218582153,0.9394406080245972,True
1,8,835.0,782.0,314.0,155.0,2.1189305782318115,0.9365615844726562,True
1,9,1591.0,1213.0,263.0,163.0,0.6941085457801819,0.935356080532074,True
1,10,715.0,1327.0,233.0,172.0,2.229764223098755,0.9347463250160217,True
1,11,974.0,1262.0,271.0,150.0,1.0530306100845337,0.9340969324111938,True
1,12,1427.0,423.0,282.0,158.0,1.9442481994628906,0.9302437901496887,True
1,13,843.0,1291.0,284.0,140.0,1.4724193811416626,0.9206012487411499,True
1,14,1235.0,1300.0,310.0,175.0,0.9321337938308716,0.9205865859985352,True
1,15,1292.0,1420.0,242.0,164.0,-0.3538314998149872,0.910541832447052,True
2,1,1265.0,875.0,259.0,178.0,1.740201473236084,0.9514597654342651,True
2,2,1691.0,875.0,254.0,174.0,0.4699031710624695,0.9446653127670288,True
2,3,878.0,1093.0,297.0,153.0,-0.1998647153377533,0.9431286454200745,True
2,4,1701.0,1017.0,230.0,158.0,-0.4794766902923584,0.9396796822547913,True
2,5,1717.0,1155.0,252.0,168.0,1.7754470109939575,0.9411641955375671,True
2,6,903.0,958.0,279.0,154.0,-0.2715940475463867,0.9395844340324402,True
2,7,1459.0,1309.0,257.0,162.0,1.267868161201477,0.9397428631782532,True
2,8,835.0,782.0,313.0,155.0,2.118575096130371,0.9366332292556763,True
2,9,1591.0,1213.0,263.0,163.0,0.6947281360626221,0.9355987906455994,True
2,10,715.0,1327.0,232.0,172.0,2.234264612197876,0.9347084164619446,True
2,11,975.0,1263.0,271.0,150.0,1.0530637502670288,0.9343401789665222,True
2,12,1427.0,424.0,282.0,158.0,1.9442106485366821,0.929866373538971,True
2,13,843.0,1291.0,284.0,140.0,1.4746698141098022,0.9221007823944092,True
2,14,1217.0,1275.0,241.0,169.0,0.8492194414138794,0.9193758964538574,True
2,15,1289.0,1430.0,237.0,144.0,-0.309285044670105,0.8958303928375244,True
2,16,1266.0,1363.0,196.0,132.0,0.16765247285366058,0.8558388352394104,True
3,1,1265.0,875.0,259.0,178.0,1.7404261827468872,0.9514341950416565,True
3,2,1691.0,875.0,254.0,174.0,0.4686572551727295,0.9447676539421082,True
3,3,878.0,1092.0,298.0,154.0,-0.20008398592472076,0.9433425068855286,True
3,4,1701.0,1017.0,230.0,158.0,-0.47886520624160767,0.9397761225700378,True
3,5,1717.0,1155.0,253.0,169.0,1.778350591659546,0.9409635066986084,True
3,6,903.0,958.0,279.0,155.0,-0.26723629236221313,0.9393467903137207,True
3,7,1458.0,1310.0,258.0,161.0,1.271051049232483,0.9401546716690063,True
3,8,835.0,782.0,313.0,155.0,2.1180145740509033,0.9364750981330872,True
3,9,1591.0,1213.0,263.0,163.0,0.691647469997406,0.9357300996780396,True
3,10,715.0,1327.0,233.0,172.0,2.230341911315918,0.9350088834762573,True
3,11,975.0,1263.0,271.0,150.0,1.0518419742584229,0.9345804452896118,True
3,12,1426.0,424.0,283.0,158.0,1.9439188241958618,0.9294397234916687,True
3,13,843.0,1291.0,284.0,140.0,1.4736467599868774,0.9227288365364075,True
3,14,1215.0,1276.0,236.0,177.0,0.769302248954773,0.9191088080406189,True
3,15,1292.0,1429.0,241.0,147.0,-0.338277131319046,0.8907918334007263,True
3,16,1264.0,1373.0,196.0,126.0,0.1850694864988327,0.877254843711853,True
4,1,1265.0,875.0,259.0,178.0,1.739452838897705,0.951470136642456,True
4,2,1691.0,875.0,254.0,174.0,0.4648551642894745,0.9452061057090759,True
4,3,878.0,1092.0,298.0,153.0,-0.19766555726528168,0.9434040188789368,True
4,4,1701.0,1017.0,230.0,158.0,-0.48045873641967773,0.9397695660591125,True
4,5,1717.0,1155.0,253.0,168.0,1.7869453430175781,0.9409796595573425,True
4,6,903.0,958.0,279.0,155.0,-0.26943647861480713,0.9400386810302734,True
4,7,1459.0,1309.0,258.0,162.0,1.2577049732208252,0.9399427175521851,True
4,8,835.0,783.0,312.0,155.0,2.1194679737091064,0.9364256858825684,True
4,9,1591.0,1213.0,264.0,162.0,0.6867396235466003,0.9361264109611511,True
4,10,715.0,1327.0,233.0,172.0,2.226677417755127,0.9353043437004089,True
4,11,974.0,1262.0,271.0,150.0,1.0529875755310059,0.934861421585083,True
4,12,1426.0,424.0,284.0,158.0,1.9431376457214355,0.9295649528503418,True
4,13,842.0,1290.0,283.0,140.0,1.4724063873291016,0.9229903817176819,True
