frame_id,track_id,center_x,center_y,width,height,confidence,detected
1,1,1474.0,1289.0,169.6552734375,251.961669921875,0.921940267086029,True
1,2,1065.9999694824219,670.0,223.10491943359375,244.37890625,0.9190309047698975,True
1,3,1217.0,1148.0000610351562,239.74462890625,230.7349853515625,0.9176366925239563,True
1,4,796.0000305175781,952.0000305175781,216.80596923828125,235.22808837890625,0.9175426363945007,True
1,5,754.9999694824219,658.9999694824219,184.53729248046875,200.12664794921875,0.9168524146080017,True
1,6,1077.9999694824219,924.0000305175781,315.58148193359375,161.23492431640625,0.9129247665405273,True
1,7,1192.0,1346.0,258.634033203125,219.914794921875,0.9118871688842773,True
1,8,897.0000305175781,731.0,151.70001220703125,277.35791015625,0.9095609784126282,True
1,9,1059.9999694824219,1397.0,202.94476318359372,192.906494140625,0.9069489240646362,True
1,10,801.9999694824219,1206.0000610351562,163.11761474609375,297.4849853515625,0.9053378701210022,True
1,11,949.0000305175781,1213.9999389648438,169.81256103515625,262.8275146484375,0.9015727639198303,True
1,12,991.0000305175781,1058.0,160.45098876953125,223.7960205078125,0.8960585594177246,True
1,13,875.0,1333.0000610351562,139.114990234375,270.8897705078125,0.8765146136283875,True
1,14,948.0,1411.0,138.5272216796875,207.367431640625,0.8549420833587646,True
1,15,797.0000305175781,1381.0000610351562,138.53936767578125,240.8243408203125,0.8145661950111389,True
2,1,1473.9999389648438,1288.9999389648438,170.0286865234375,252.9339599609375,0.9215103983879089,True
2,2,1066.0,670.0,223.249755859375,245.1922607421875,0.9194344282150269,True
2,3,1216.9999389648438,1148.0,239.8587646484375,230.739990234375,0.9172922372817993,True
2,4,795.9999694824219,951.9999694824219,216.62762451171875,235.12225341796875,0.9166408181190491,True
2,5,754.0,658.9999694824219,184.8843994140625,200.16766357421875,0.9166561961174011,True
2,6,1078.0,924.0,315.12744140625,161.3668212890625,0.9124687314033508,True
2,7,1192.0,1345.0,259.67431640625,221.5439453125,0.9081300497055054,True
2,8,897.0,730.9999694824219,151.8125,277.29241943359375,0.910255491733551,True
2,9,1061.0,1397.0,203.130615234375,192.931396484375,0.9071852564811707,True
2,10,802.0,1206.0,162.809326171875,298.456787109375,0.9063555598258972,True
2,11,949.0000305175781,1214.0,169.36944580078125,261.613037109375,0.8952351212501526,True
2,12,991.0000305175781,1056.0,160.99639892578125,222.9716796875,0.873566746711731,True
2,13,876.0000305175781,1333.0000610351562,138.72052001953125,270.1993408203125,0.8757927417755127,True
2,14,947.9999694824219,1411.0,138.61224365234375,208.008544921875,0.8635308146476746,True
2,15,797.0,1381.0000610351562,138.5325927734375,242.7115478515625,0.8154063820838928,True
3,1,1474.0,1279.0000610351562,169.441650390625,268.8345947265625,0.9199844598770142,True
3,2,1065.9999694824219,669.0,223.95501708984375,247.0159912109375,0.9199261665344238,True
3,3,1215.0,1142.9999389648438,241.19091796875,230.3431396484375,0.9143207669258118,True
3,4,797.0000305175781,949.9999694824219,212.39508056640625,239.60882568359375,0.9135485887527466,True
3,5,754.0,659.0000305175781,184.8846435546875,200.63116455078125,0.9133802056312561,True
3,6,1061.0000305175781,927.0,328.38140869140625,164.09033203125,0.9090420007705688,True
3,7,1195.9999389648438,1350.0,253.1458740234375,224.10791015625,0.9206405878067017,True
3,8,897.0,731.0,152.7279052734375,276.6029052734375,0.9098802208900452,True
3,9,1058.0,1397.0,209.427001953125,192.021484375,0.9024093747138977,True
3,10,801.0000305175781,1205.0000610351562,162.80303955078122,295.6148681640625,0.9059063792228699,True
3,11,949.0000305175781,1214.0000610351562,169.56134033203125,262.8970947265625,0.8863291144371033,True
3,12,991.0,1062.0000305175781,161.0322265625,228.40533447265625,0.8752197027206421,True
3,13,874.9999694824219,1331.9999389648438,137.69036865234375,273.1268310546875,0.8821991682052612,True
3,14,947.9999694824219,1409.0,136.28948974609375,208.627197265625,0.8355459570884705,True
3,15,797.9999694824219,1383.0,140.68695068359375,243.669189453125,0.8426955938339233,True
3,16,990.9999694824219,1095.0,161.21527099609375,292.00537109375,0.8704042434692383,True
4,1,1471.0000610351562,1276.0,165.2061767578125,270.37109375,0.9182409048080444,True
4,2,1066.0,669.0,224.2708740234375,247.07666015625,0.9201145768165588,True
